timestamp,emotion,confidence
2026-04-23T17:11:53.317,Happy,0.9998
2026-04-23T17:11:53.333,Fear,0.9991
2026-04-23T17:11:53.446,Happy,0.9977
2026-04-23T17:11:53.460,Fear,0.9991
2026-04-23T17:11:53.564,Happy,0.9640
2026-04-23T17:11:53.652,Happy,0.9414
2026-04-23T17:11:53.722,Happy,0.9921
2026-04-23T17:11:53.847,Happy,1.0000
2026-04-23T17:11:53.923,Happy,0.9999
2026-04-23T17:11:54.053,Happy,1.0000
2026-04-23T17:11:54.136,Fear,0.9990
2026-04-23T17:11:54.182,Happy,1.0000
2026-04-23T17:11:54.261,Happy,0.9980
2026-04-23T17:11:54.375,Happy,1.0000
2026-04-23T17:11:54.457,Happy,0.9992
2026-04-23T17:11:54.545,Happy,0.9970
2026-04-23T17:11:54.622,Happy,0.9998
2026-04-23T17:11:54.734,Happy,0.7913
2026-04-23T17:11:54.848,Happy,0.9950
2026-04-23T17:11:54.863,Fear,0.8885
2026-04-23T17:11:54.957,Angry,0.5263
2026-04-23T17:11:55.105,Angry,0.5891
2026-04-23T17:11:55.236,Angry,0.6274
2026-04-23T17:11:55.247,Fear,0.9993
2026-04-23T17:11:55.340,Angry,0.6503
2026-04-23T17:11:55.358,Fear,0.9991
2026-04-23T17:11:55.456,Angry,0.6905
2026-04-23T17:11:55.548,Angry,0.5628
2026-04-23T17:11:55.562,Fear,0.9994
2026-04-23T17:11:55.672,Angry,0.7063
2026-04-23T17:11:55.804,Angry,0.6500
2026-04-23T17:11:55.907,Angry,0.7633
2026-04-23T17:11:55.973,Fear,0.9993
2026-04-23T17:11:56.021,Angry,0.4252
2026-04-23T17:11:56.036,Fear,0.9989
2026-04-23T17:11:56.156,Angry,0.6928
2026-04-23T17:11:56.172,Fear,0.9995
2026-04-23T17:11:56.281,Fear,0.9994
2026-04-23T17:11:56.332,Angry,0.7864
2026-04-23T17:11:56.347,Fear,0.9994
2026-04-23T17:11:56.478,Neutral,0.5856
2026-04-23T17:11:56.578,Neutral,0.3694
2026-04-23T17:11:56.671,Neutral,0.6355
2026-04-23T17:11:56.761,Neutral,0.6203
2026-04-23T17:11:56.850,Neutral,0.3999
2026-04-23T17:11:56.971,Happy,0.8093
2026-04-23T17:11:57.109,Happy,0.9651
2026-04-23T17:11:57.150,Sad,0.9974
2026-04-23T17:11:57.245,Neutral,0.5576
2026-04-23T17:11:57.278,Happy,0.9388
2026-04-23T17:11:57.320,Fear,0.3463
2026-04-23T17:11:57.438,Neutral,0.9979
2026-04-23T17:11:57.454,Neutral,0.9938
2026-04-23T17:11:57.499,Sad,0.9915
2026-04-23T17:11:57.542,Fear,0.8795
2026-04-23T17:11:57.559,Fear,0.9996
2026-04-23T17:11:57.644,Sad,0.9945
2026-04-23T17:11:57.678,Happy,0.9295
2026-04-23T17:11:57.799,Neutral,0.9190
2026-04-23T17:11:57.853,Sad,0.9023
2026-04-23T17:11:57.903,Neutral,0.3964
2026-04-23T17:11:57.999,Sad,0.9325
2026-04-23T17:11:58.035,Happy,0.7747
2026-04-23T17:11:58.100,Neutral,0.9505
2026-04-23T17:11:58.112,Fear,0.9916
2026-04-23T17:11:58.143,Angry,0.5202
2026-04-23T17:11:58.183,Sad,0.4568
2026-04-23T17:11:58.272,Happy,0.5904
2026-04-23T17:11:58.305,Angry,0.7281
2026-04-23T17:11:58.402,Neutral,0.6515
2026-04-23T17:11:58.520,Surprise,0.9487
2026-04-23T17:11:58.626,Surprise,0.9801
2026-04-23T17:11:58.726,Surprise,0.9995
2026-04-23T17:11:58.828,Surprise,0.9899
2026-04-23T17:11:58.924,Surprise,0.9994
2026-04-23T17:11:59.014,Surprise,0.9892
2026-04-23T17:11:59.031,Fear,0.9991
2026-04-23T17:11:59.133,Surprise,0.9974
2026-04-23T17:11:59.217,Surprise,0.9919
2026-04-23T17:11:59.312,Surprise,0.9902
2026-04-23T17:11:59.414,Surprise,0.9890
2026-04-23T17:11:59.534,Neutral,0.9612
2026-04-23T17:11:59.626,Neutral,0.7501
2026-04-23T17:11:59.765,Neutral,0.7950
2026-04-23T17:11:59.779,Fear,0.9976
2026-04-23T17:11:59.878,Neutral,0.9631
2026-04-23T17:12:00.016,Surprise,0.7743
2026-04-23T17:12:00.031,Fear,0.9997
2026-04-23T17:12:00.118,Surprise,0.9881
2026-04-23T17:12:00.238,Sad,0.9955
2026-04-23T17:12:00.305,Neutral,0.9881
2026-04-23T17:12:00.362,Surprise,0.9875
2026-04-23T17:12:00.433,Neutral,0.9825
2026-04-23T17:12:00.488,Fear,0.9325
2026-04-23T17:12:00.589,Sad,0.3924
2026-04-23T17:12:00.605,Fear,0.9994
2026-04-23T17:12:00.724,Angry,0.6388
2026-04-23T17:12:00.741,Fear,0.9961
2026-04-23T17:12:00.854,Angry,0.8589
2026-04-23T17:12:00.959,Angry,0.7162
2026-04-23T17:12:01.026,Fear,0.9935
2026-04-23T17:12:01.078,Angry,0.7003
2026-04-23T17:12:01.207,Angry,0.5475
2026-04-23T17:12:01.282,Fear,0.9982
2026-04-23T17:12:01.332,Angry,0.6022
2026-04-23T17:12:01.416,Fear,0.9944
2026-04-23T17:12:01.468,Neutral,0.3860
2026-04-23T17:12:01.569,Fear,0.9894
2026-04-23T17:12:01.622,Sad,0.3975
2026-04-23T17:12:01.719,Angry,0.4813
2026-04-23T17:12:01.866,Neutral,0.3335
2026-04-23T17:12:01.985,Neutral,0.9427
2026-04-23T17:12:02.078,Neutral,0.9754
2026-04-23T17:12:02.174,Happy,0.8666
2026-04-23T17:12:02.282,Neutral,0.9304
2026-04-23T17:12:02.341,Happy,0.9665
2026-04-23T17:12:02.355,Fear,0.9988
2026-04-23T17:12:02.404,Fear,0.2684
2026-04-23T17:12:02.419,Fear,0.9995
2026-04-23T17:12:02.693,Angry,0.4504
2026-04-23T17:12:02.787,Angry,0.4333
2026-04-23T17:12:02.801,Fear,0.9994
2026-04-23T17:12:02.900,Sad,0.3475
2026-04-23T17:12:02.917,Fear,0.9994
2026-04-23T17:12:03.042,Angry,0.4982
2026-04-23T17:12:03.056,Fear,0.9995
2026-04-23T17:12:03.160,Angry,0.3685
2026-04-23T17:12:03.174,Fear,0.9995
2026-04-23T17:12:03.188,Fear,0.9800
2026-04-23T17:12:03.286,Angry,0.5621
2026-04-23T17:12:03.300,Neutral,0.9266
2026-04-23T17:12:03.402,Angry,0.6077
2026-04-23T17:12:03.418,Neutral,0.8780
2026-04-23T17:12:03.521,Neutral,0.9409
2026-04-23T17:12:03.619,Angry,0.5882
2026-04-23T17:12:03.633,Fear,0.9994
2026-04-23T17:12:03.736,Neutral,0.9141
2026-04-23T17:12:04.174,Happy,0.9953
2026-04-23T17:12:04.406,Sad,0.9985
2026-04-23T17:12:04.528,Sad,0.9971
2026-04-23T17:12:04.617,Happy,0.9843
2026-04-23T17:12:04.632,Fear,0.9994
2026-04-23T17:12:04.736,Sad,1.0000
2026-04-23T17:12:04.750,Neutral,0.8502
2026-04-23T17:12:04.846,Happy,0.8960
2026-04-23T17:12:04.935,Sad,1.0000
2026-04-23T17:12:04.950,Fear,0.9989
2026-04-23T17:12:05.050,Neutral,0.8446
2026-04-23T17:12:05.153,Happy,0.4355
2026-04-23T17:12:05.213,Neutral,0.9843
2026-04-23T17:12:05.264,Happy,0.3810
2026-04-23T17:12:05.279,Fear,0.9994
2026-04-23T17:12:05.413,Happy,0.4495
2026-04-23T17:12:05.505,Happy,0.4495
2026-04-23T17:12:05.632,Angry,0.5116
2026-04-23T17:12:05.732,Fear,0.9994
2026-04-23T17:12:05.773,Sad,0.5172
2026-04-23T17:12:05.788,Fear,0.9996
2026-04-23T17:12:05.909,Sad,0.9870
2026-04-23T17:12:05.921,Fear,0.9993
2026-04-23T17:12:05.936,Fear,0.9988
